b'id',b'lat',b'lon',b'ele',b'user',b'uid',b'version',b'changeset',b'timestamp' 
b'229897952',b'41.631644',b'-81.215093',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:38:18Z'
b'229898174',b'41.6012553',b'-81.4709147',,b'maxerickson',b'360392',b'5',b'35797533',b'2015-12-07T00:41:44Z'
b'229898375',b'41.435605',b'-81.033449',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:38:25Z'
b'229898588',b'41.5977905',b'-81.2073572',,b'unigami',b'2367583',b'3',b'26994084',b'2014-11-24T11:45:44Z'
b'229898797',b'41.393372',b'-81.370053',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:38:32Z'
b'229898996',b'41.455243',b'-81.092182',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:38:35Z'
b'229899228',b'41.44712',b'-81.368793',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:38:39Z'
b'229899479',b'41.5930981',b'-81.429887',,b'woodpeck_fixbot',b'147510',b'3',b'2115947',b'2009-08-12T09:13:17Z'
b'229899669',b'41.521516',b'-81.332424',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:38:46Z'
b'229899867',b'41.6571924',b'-81.2506843',,b'maxerickson',b'360392',b'4',b'35762051',b'2015-12-05T04:25:48Z'
b'229900081',b'41.6405682',b'-81.3381148',,b'skorasaurus',b'205523',b'5',b'41135312',b'2016-07-30T22:37:01Z'
b'229900318',b'41.6850636',b'-81.3796064',,b'woodpeck_fixbot',b'147510',b'4',b'2115947',b'2009-08-12T09:13:26Z'
b'229900571',b'41.562356',b'-81.192714',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:39:01Z'
b'229900804',b'41.7094091',b'-81.334005',,b'Zartbitter',b'40397',b'5',b'8140752',b'2011-05-14T13:12:25Z'
b'229901031',b'41.561957',b'-81.1964258',,b'unigami',b'2367583',b'4',b'25831969',b'2014-10-03T14:03:47Z'
b'229901378',b'41.6628167',b'-81.2209857',,b'woodpeck_fixbot',b'147510',b'4',b'2115947',b'2009-08-12T09:13:37Z'
b'229901579',b'41.7106178',b'-81.2357531',,b'Minh Nguyen',b'33757',b'5',b'28696984',b'2015-02-08T07:35:51Z'
b'229901774',b'41.706571',b'-81.263786',,b'woodpeck_fixbot',b'147510',b'3',b'2115947',b'2009-08-12T09:13:42Z'
b'229901993',b'41.6833437',b'-81.3036618',,b'maxerickson',b'360392',b'5',b'35762051',b'2015-12-05T04:25:48Z'
b'229902204',b'41.393696',b'-81.34032',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:39:26Z'
b'229902411',b'41.7073347',b'-81.344039',,b'woodpeck_fixbot',b'147510',b'4',b'2115947',b'2009-08-12T09:14:04Z'
b'229902620',b'41.6193009',b'-81.4522402',,b'maxerickson',b'360392',b'4',b'35797533',b'2015-12-07T00:41:45Z'
b'229902881',b'41.6445951',b'-81.2582905',,b'Minh Nguyen',b'33757',b'5',b'28696231',b'2015-02-08T06:18:15Z'
b'229903097',b'41.6800913',b'-81.2361424',,b'Rub21',b'510836',b'4',b'17337240',b'2013-08-13T21:14:00Z'
b'229903350',b'41.460037',b'-81.090298',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:39:45Z'
b'229903619',b'41.467387',b'-81.32729',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:39:49Z'
b'229904056',b'41.6634097',b'-81.3336221',,b'woodpeck_fixbot',b'147510',b'5',b'2115947',b'2009-08-12T09:14:20Z'
b'229904350',b'41.488085',b'-81.161433',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:39:55Z'
b'229904546',b'41.6750403',b'-81.1688951',,b'woodpeck_fixbot',b'147510',b'3',b'2115947',b'2009-08-12T09:14:26Z'
b'229904747',b'41.560182',b'-81.390902',,b'woodpeck_fixbot',b'147510',b'3',b'2238065',b'2009-08-24T01:40:17Z'
b'229905084',b'41.6759132',b'-81.3637487',,b'woodpeck_fixbot',b'147510',b'4',b'2115947',b'2009-08-12T09:14:32Z'
b'229905370',b'41.4978558',b'-81.384607',,b'OSchl\xc3\xbcter',b'66904',b'3',b'6748810',b'2010-12-23T19:26:29Z'
b'229905593',b'41.36575',b'-81.308914',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:40:31Z'
b'229905824',b'41.405723',b'-81.231054',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:40:35Z'
b'229906103',b'41.7204867',b'-81.3415581',,b'woodpeck_fixbot',b'147510',b'4',b'2115947',b'2009-08-12T09:14:43Z'
b'229906360',b'41.559949',b'-81.178909',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:40:41Z'
b'229906685',b'41.44664',b'-81.215332',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:40:45Z'
b'229907045',b'41.7052674',b'-81.2620575',,b'Minh Nguyen',b'33757',b'4',b'28696984',b'2015-02-08T07:35:53Z'
b'229907324',b'41.443141',b'-81.208266',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:40:53Z'
b'229907631',b'41.457888',b'-81.344045',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:40:57Z'
b'229907972',b'41.4726085',b'-81.1454255',,b'unigami',b'2367583',b'3',b'27649073',b'2014-12-23T11:53:06Z'
b'229908274',b'41.6737875',b'-81.270741',,b'maxerickson',b'360392',b'5',b'35762051',b'2015-12-05T04:25:50Z'
b'229908584',b'41.72557',b'-81.1905605',,b'woodpeck_fixbot',b'147510',b'4',b'2115947',b'2009-08-12T09:15:22Z'
b'229908858',b'41.514148',b'-81.322864',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:41:14Z'
b'229909166',b'41.7237321',b'-81.2185474',,b'maxerickson',b'360392',b'5',b'35774124',b'2015-12-05T18:53:54Z'
b'229909487',b'41.463899',b'-81.368508',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:41:21Z'
b'229909819',b'41.391295',b'-81.326947',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:41:25Z'
b'229910102',b'41.6063625',b'-81.4678972',,b'maxerickson',b'360392',b'3',b'35797533',b'2015-12-07T00:41:46Z'
b'229910363',b'41.399373',b'-81.283822',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:41:33Z'
b'229910678',b'41.49723',b'-81.319011',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:41:36Z'
b'229911016',b'41.428162',b'-81.333036',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:41:41Z'
b'229911344',b'41.5855886',b'-81.4800134',,b'woodpeck_fixbot',b'147510',b'3',b'2115947',b'2009-08-12T09:15:49Z'
b'229911708',b'41.423447',b'-81.208883',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:41:49Z'
b'229911961',b'41.502251',b'-81.31087',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:41:53Z'
b'229912278',b'41.6995205',b'-81.3733133',,b'woodpeck_fixbot',b'147510',b'5',b'2115947',b'2009-08-12T09:15:58Z'
b'229912629',b'41.666658',b'-81.007668',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:42:00Z'
b'229912953',b'41.488687',b'-81.239965',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:42:04Z'
b'229913256',b'41.565473',b'-81.268994',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:42:08Z'
b'229913537',b'41.6991134',b'-81.3627051',,b'Chetan_Gowda',b'2644101',b'7',b'32303801',b'2015-06-30T09:49:02Z'
b'229913818',b'41.530025',b'-81.165818',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:42:17Z'
b'229914153',b'41.547122',b'-81.261417',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:42:21Z'
b'229914577',b'41.6174866',b'-81.4714713',,b'Mike_Sherman',b'13935',b'4',b'3857677',b'2010-02-12T15:50:00Z'
b'229914868',b'41.6044012',b'-81.3755906',,b'woodpeck_fixbot',b'147510',b'4',b'2115947',b'2009-08-12T09:16:36Z'
b'229915165',b'41.371606',b'-81.342111',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:42:49Z'
b'229915420',b'41.8029681',b'-81.0556565',,b'woodpeck_fixbot',b'147510',b'4',b'2115947',b'2009-08-12T09:16:41Z'
b'229915779',b'41.533542',b'-81.290241',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:42:56Z'
b'229916139',b'41.6910233',b'-81.2963855',,b'woodpeck_fixbot',b'147510',b'4',b'2115947',b'2009-08-12T09:16:45Z'
b'229916457',b'41.7050712',b'-81.2514037',,b'Minh Nguyen',b'33757',b'4',b'28696984',b'2015-02-08T07:35:53Z'
b'229916795',b'41.549317',b'-81.24811',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:43:08Z'
b'229917274',b'41.6744928',b'-81.3883697',,b'woodpeck_fixbot',b'147510',b'3',b'2115947',b'2009-08-12T09:16:52Z'
b'229917584',b'41.7612527',b'-81.0626017',,b'maxerickson',b'360392',b'5',b'35774124',b'2015-12-05T18:53:55Z'
b'229917923',b'41.470035',b'-81.249541',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:43:23Z'
b'229918250',b'41.585278',b'-81.251868',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:43:28Z'
b'229918588',b'41.464968',b'-81.214992',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:43:32Z'
b'229918893',b'41.417589',b'-81.293566',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:43:36Z'
b'229919275',b'41.6563914',b'-81.4271727',,b'woodpeck_fixbot',b'147510',b'5',b'2115947',b'2009-08-12T09:17:07Z'
b'229919605',b'41.6457684',b'-81.312609',,b'woodpeck_fixbot',b'147510',b'3',b'2115947',b'2009-08-12T09:17:09Z'
b'229919936',b'41.647044',b'-81.3708211',,b'woodpeck_fixbot',b'147510',b'4',b'2115947',b'2009-08-12T09:17:11Z'
b'229920271',b'41.590645',b'-81.209557',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:43:52Z'
b'229920608',b'41.562958',b'-81.194676',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:43:57Z'
b'229920941',b'41.6696547',b'-81.3766608',,b'woodpeck_fixbot',b'147510',b'3',b'2115947',b'2009-08-12T09:17:18Z'
b'229921239',b'41.7615745',b'-81.13773',,b'woodpeck_fixbot',b'147510',b'4',b'2115947',b'2009-08-12T09:17:20Z'
b'229921668',b'41.7542257',b'-81.170532',,b'Rub21',b'510836',b'3',b'17337345',b'2013-08-13T21:24:55Z'
b'229922010',b'41.7629529',b'-81.211256',,b'woodpeck_fixbot',b'147510',b'4',b'2115947',b'2009-08-12T09:17:25Z'
b'229922281',b'41.6842962',b'-81.3608811',,b'OSchl\xc3\xbcter',b'66904',b'5',b'6159543',b'2010-10-24T17:31:48Z'
b'229922612',b'41.428073',b'-81.3244046',,b'skorasaurus',b'205523',b'3',b'13362028',b'2012-10-04T15:11:56Z'
b'229922870',b'41.396347',b'-81.223272',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:44:30Z'
b'229923125',b'41.7264129',b'-81.0205578',,b'woodpeck_fixbot',b'147510',b'5',b'2115947',b'2009-08-12T09:17:48Z'
b'229923332',b'41.465227',b'-81.061493',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:44:40Z'
b'229923627',b'41.6373005',b'-81.4499042',,b'Luis36995',b'1829683',b'4',b'28593916',b'2015-02-03T17:12:46Z'
b'229923947',b'41.6802152',b'-81.3089521',,b'maxerickson',b'360392',b'5',b'35762051',b'2015-12-05T04:25:53Z'
b'229924180',b'41.6494524',b'-81.4403562',,b'woodpeck_fixbot',b'147510',b'6',b'2115947',b'2009-08-12T09:17:57Z'
b'229924410',b'41.389434',b'-81.008444',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:45:01Z'
b'229924646',b'41.8379653',b'-81.0194208',,b'woodpeck_fixbot',b'147510',b'4',b'2115947',b'2009-08-12T09:18:03Z'
b'229924908',b'41.399038',b'-81.295915',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:45:26Z'
b'229925216',b'41.8255328',b'-81.0095503',,b'woodpeck_fixbot',b'147510',b'3',b'2115947',b'2009-08-12T09:18:08Z'
b'229925487',b'41.412671',b'-81.344295',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:45:34Z'
b'229925732',b'41.395874',b'-81.334363',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:45:39Z'
b'229926042',b'41.7067474',b'-81.3778222',,b'woodpeck_fixbot',b'147510',b'5',b'2115947',b'2009-08-12T09:18:16Z'
b'229926265',b'41.6762647',b'-81.3206016',,b'woodpeck_fixbot',b'147510',b'4',b'2115947',b'2009-08-12T09:18:18Z'
b'229926493',b'41.7686197',b'-81.0495256',,b'woodpeck_fixbot',b'147510',b'6',b'2115947',b'2009-08-12T09:18:20Z'
b'229926697',b'41.6105881',b'-81.4452445',,b'maxerickson',b'360392',b'4',b'35797533',b'2015-12-07T00:41:47Z'
b'229926934',b'41.40341',b'-81.347149',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:46:00Z'
b'229927198',b'41.5880614',b'-81.3548946',,b'stratmaster',b'2206686',b'4',b'25525289',b'2014-09-18T17:23:08Z'
b'229927434',b'41.6680017',b'-81.3077753',,b'maxerickson',b'360392',b'4',b'35762051',b'2015-12-05T04:25:55Z'
b'229927677',b'41.418486',b'-81.319093',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:46:14Z'
b'229927921',b'41.7206145',b'-81.212602',,b'maxerickson',b'360392',b'4',b'35774124',b'2015-12-05T18:53:56Z'
b'229928150',b'41.6101305',b'-81.3659648',,b'maxerickson',b'360392',b'6',b'35797533',b'2015-12-07T00:41:47Z'
b'229928380',b'41.6353151',b'-81.3703687',,b'maxerickson',b'360392',b'6',b'35797533',b'2015-12-07T00:41:47Z'
b'229928658',b'41.7450929',b'-81.1485361',,b'woodpeck_fixbot',b'147510',b'3',b'2115947',b'2009-08-12T09:18:56Z'
b'229928883',b'41.6729817',b'-81.263322',,b'maxerickson',b'360392',b'4',b'35762051',b'2015-12-05T04:25:56Z'
b'229929264',b'41.7278012',b'-81.1350643',,b'skorasaurus',b'205523',b'5',b'26014548',b'2014-10-11T22:11:34Z'
b'229929483',b'41.472317',b'-81.1444376',,b'unigami',b'2367583',b'3',b'27649073',b'2014-12-23T11:53:07Z'
b'229929732',b'41.547976',b'-81.304895',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:46:48Z'
b'229929954',b'41.445171',b'-81.105055',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:46:53Z'
b'229930184',b'41.559924',b'-81.227733',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:46:58Z'
b'229930409',b'41.539854',b'-81.305891',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:47:03Z'
b'229930622',b'41.444392',b'-81.368567',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:47:07Z'
b'229930843',b'41.7099281',b'-81.3271643',,b'Zartbitter',b'40397',b'5',b'8140752',b'2011-05-14T13:12:21Z'
b'229931106',b'41.52227',b'-81.278411',,b'woodpeck_fixbot',b'147510',b'3',b'2238065',b'2009-08-24T01:47:17Z'
b'229931338',b'41.5352166',b'-81.0030681',,b'Minh Nguyen',b'33757',b'4',b'28814415',b'2015-02-13T07:14:56Z'
b'229931629',b'41.5764674',b'-81.3986612',,b'woodpeck_fixbot',b'147510',b'3',b'2115947',b'2009-08-12T09:19:25Z'
b'229931883',b'41.6406774',b'-81.4264673',,b'karitotp',b'2748195',b'4',b'32454855',b'2015-07-06T18:12:57Z'
b'229932124',b'41.5961719',b'-81.4104263',,b'oobleck',b'582032',b'3',b'20324040',b'2014-02-01T21:08:57Z'
b'229932370',b'41.7355438',b'-81.1362365',,b'woodpeck_fixbot',b'147510',b'7',b'2115947',b'2009-08-12T09:19:33Z'
b'229932600',b'41.500324',b'-81.003135',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:47:46Z'
b'229932946',b'41.7406163',b'-81.1314386',,b'OSchl\xc3\xbcter',b'66904',b'4',b'6761457',b'2010-12-25T15:13:17Z'
b'229933163',b'41.7296248',b'-81.2056839',,b'woodpeck_fixbot',b'147510',b'4',b'2115947',b'2009-08-12T09:19:42Z'
b'229933389',b'41.7105763',b'-81.3695631',,b'calfarome',b'2511706',b'4',b'32396930',b'2015-07-03T19:05:21Z'
b'229933630',b'41.548769',b'-81.084029',,b'woodpeck_fixbot',b'147510',b'2',b'2238065',b'2009-08-24T01:48:22Z'
b'229933912',b'41.6611783',b'-81.3400251',,b'woodpeck_fixbot',b'147510',b'5',b'2115947',b'2009-08-12T09:20:05Z'
b'229934122',b'41.6670267',b'-81.2156957',,b'maxerickson',b'360392',b'5',b'35762051',b'2015-12-05T04:25:57Z'
b'229934377',b'41.586101',b'-81.4507768',,b'oobleck',b'582032',b'5',b'42012273',b'2016-09-08T20:28:31Z'
b'229934746',b'41.7306801',b'-81.2020807',,b'maxerickson',b'360392',b'5',b'35774124',b'2015-12-05T18:53:58Z'
b'229935107',b'41.6901427',b'-81.36463',,b'woodpeck_fixbot',b'147510',b'3',b'2115947',b'2009-08-12T09:20:24Z'
b'229935592',b'41.6391066',b'-81.4215164',,b'woodpeck_fixbot',b'147510',b'3',b'2115947',b'2009-08-12T09:20:31Z'
b'229936245',b'41.6733477',b'-81.3810006',,b'woodpeck_fixbot',b'147510',b'3',b'2115947',b'2009-08-12T09:20:38Z'
b'229937157',b'41.5764224',b'-81.4748789',,b'woodpeck_fixbot',b'147510',b'4',b'2115947',b'2009-08-12T09:20:47Z'
b'229937428',b'41.6295139',b'-81.4882854',,b'woodpeck_fixbot',b'147510',b'3',b'2115947',b'2009-08-12T09:20:50Z'
b'229937671',b'40.981613',b'-81.534649',,b'woodpeck_fixbot',b'147510',b'2',b'3193056',b'2009-11-23T06:27:13Z'
b'229937914',b'41.146404',b'-81.51194',,b'woodpeck_fixbot',b'147510',b'2',b'2682271',b'2009-09-29T21:43:18Z'
b'229938165',b'41.6872723',b'-81.3155865',,b'RichRico',b'2219338',b'4',b'31753914',b'2015-06-05T19:27:44Z'
b'229938420',b'41.6070118',b'-81.4565117',,b'maxerickson',b'360392',b'4',b'35797533',b'2015-12-07T00:41:48Z'
b'229938619',b'41.6770078',b'-81.3049728',,b'woodpeck_fixbot',b'147510',b'3',b'2115947',b'2009-08-12T09:21:04Z'
b'229938853',b'41.6766301',b'-81.3397241',,b'flierfy',b'445671',b'5',b'43562479',b'2016-11-11T16:21:03Z'
b'229939077',b'41.024541',b'-81.528384',,b'woodpeck_fixbot',b'147510',b'2',b'3339351',b'2009-12-10T06:34:55Z'
b'229939294',b'41.222315',b'-81.62588',,b'woodpeck_fixbot',b'147510',b'2',b'2399427',b'2009-09-07T08:10:25Z'
b'229939538',b'41.219275',b'-81.627328',,b'woodpeck_fixbot',b'147510',b'2',b'3193056',b'2009-11-23T06:27:20Z'
b'229939736',b'41.038912',b'-81.636273',,b'woodpeck_fixbot',b'147510',b'2',b'2682271',b'2009-09-29T21:43:32Z'
b'229939925',b'41.056416',b'-81.527486',,b'woodpeck_fixbot',b'147510',b'2',b'3193056',b'2009-11-23T06:27:22Z'
b'229940130',b'41.6500331',b'-81.4163943',,b'maxerickson',b'360392',b'6',b'35777521',b'2015-12-05T22:37:37Z'
b'229940328',b'41.085279',b'-81.496663',,b'woodpeck_fixbot',b'147510',b'2',b'3193056',b'2009-11-23T06:27:24Z'
b'229940566',b'41.628618',b'-81.3633768',,b'woodpeck_fixbot',b'147510',b'3',b'2115947',b'2009-08-12T09:21:42Z'
b'229940895',b'41.7449058',b'-81.2726033',,b'choess',b'396743',b'5',b'32522338',b'2015-07-09T15:41:08Z'
b'229941140',b'41.028256',b'-81.518134',,b'woodpeck_fixbot',b'147510',b'2',b'3193056',b'2009-11-23T06:27:28Z'
b'229941364',b'41.02544',b'-81.524809',,b'woodpeck_fixbot',b'147510',b'2',b'2682271',b'2009-09-29T21:43:45Z'
b'229941627',b'41.027754',b'-81.519555',,b'woodpeck_fixbot',b'147510',b'2',b'3193056',b'2009-11-23T06:27:30Z'
b'229942070',b'41.344159',b'-81.427222',,b'woodpeck_fixbot',b'147510',b'2',b'3339351',b'2009-12-10T06:35:11Z'
b'229942421',b'40.914811',b'-81.510136',,b'woodpeck_fixbot',b'147510',b'2',b'3193056',b'2009-11-23T06:27:33Z'
b'229942809',b'40.941744',b'-81.521867',,b'woodpeck_fixbot',b'147510',b'2',b'2399427',b'2009-09-07T08:10:39Z'
b'229943170',b'41.115269',b'-81.569983',,b'woodpeck_fixbot',b'147510',b'2',b'2682271',b'2009-09-29T21:43:58Z'
b'229943556',b'41.106767',b'-81.492721',,b'woodpeck_fixbot',b'147510',b'2',b'3193056',b'2009-11-23T06:27:38Z'
b'229943973',b'41.337248',b'-81.546487',,b'woodpeck_fixbot',b'147510',b'2',b'3339351',b'2009-12-10T06:35:20Z'
b'229944521',b'40.9232336',b'-81.4309678',,b'Evan Edwards',b'1661605',b'3',b'36138868',b'2015-12-24T05:20:06Z'
b'229945046',b'41.0344256',b'-81.5655747',,b'Bored',b'85673',b'4',b'21678062',b'2014-04-14T03:26:20Z'
b'229945568',b'40.946163',b'-81.541659',,b'woodpeck_fixbot',b'147510',b'2',b'2682271',b'2009-09-29T21:44:13Z'
b'229946164',b'41.035033',b'-81.446644',,b'woodpeck_fixbot',b'147510',b'2',b'2399427',b'2009-09-07T08:10:49Z'
b'229946519',b'41.040943',b'-81.423737',,b'woodpeck_fixbot',b'147510',b'2',b'2399427',b'2009-09-07T08:10:50Z'
b'229946908',b'41.017273',b'-81.431218',,b'woodpeck_fixbot',b'147510',b'2',b'2399427',b'2009-09-07T08:10:51Z'
b'229947319',b'40.9883372',b'-81.4914301',,b'woodpeck_fixbot',b'147510',b'3',b'3339351',b'2009-12-10T06:35:35Z'
b'229947767',b'41.0651871',b'-81.5753368',,b'andrewrpucci',b'74271',b'3',b'3058323',b'2009-11-07T19:38:46Z'
b'229948237',b'41.017518',b'-81.431128',,b'woodpeck_fixbot',b'147510',b'2',b'2399427',b'2009-09-07T08:10:56Z'
b'229948595',b'41.331384',b'-81.537595',,b'woodpeck_fixbot',b'147510',b'2',b'2399427',b'2009-09-07T08:10:57Z'
b'229949071',b'41.080566',b'-81.443236',,b'woodpeck_fixbot',b'147510',b'2',b'2682271',b'2009-09-29T21:44:35Z'
b'229949563',b'41.118854',b'-81.652875',,b'woodpeck_fixbot',b'147510',b'2',b'3193056',b'2009-11-23T06:27:59Z'
b'229950165',b'40.967099',b'-81.561456',,b'woodpeck_fixbot',b'147510',b'2',b'3339351',b'2009-12-10T06:35:48Z'
b'229950626',b'41.18827',b'-81.467904',,b'woodpeck_fixbot',b'147510',b'2',b'2682271',b'2009-09-29T21:44:46Z'
b'229951017',b'41.188426',b'-81.494152',,b'woodpeck_fixbot',b'147510',b'2',b'3193056',b'2009-11-23T06:28:05Z'
b'229951315',b'40.9147646',b'-81.4291737',,b'Evan Edwards',b'1661605',b'5',b'35583794',b'2015-11-26T02:25:47Z'
b'229951734',b'41.024554',b'-81.598542',,b'woodpeck_fixbot',b'147510',b'2',b'2682271',b'2009-09-29T21:44:56Z'
b'229952079',b'41.072172',b'-81.530912',,b'woodpeck_fixbot',b'147510',b'2',b'2399427',b'2009-09-07T08:11:09Z'
b'229952641',b'41.051343',b'-81.47593',,b'woodpeck_fixbot',b'147510',b'2',b'2682271',b'2009-09-29T21:45:01Z'
b'229953071',b'40.998058',b'-81.670512',,b'woodpeck_fixbot',b'147510',b'2',b'3339351',b'2009-12-10T06:36:03Z'
b'229953428',b'41.27409',b'-81.477983',,b'woodpeck_fixbot',b'147510',b'2',b'3339351',b'2009-12-10T06:36:05Z'
b'229953787',b'41.040949',b'-81.664702',,b'skorasaurus',b'205523',b'4',b'11095294',b'2012-03-25T13:50:41Z'
b'229954167',b'41.038685',b'-81.661815',,b'skorasaurus',b'205523',b'4',b'11095294',b'2012-03-25T13:50:48Z'
b'229954595',b'41.188306',b'-81.56242',,b'woodpeck_fixbot',b'147510',b'2',b'2399427',b'2009-09-07T08:11:18Z'
b'229955063',b'41.31222',b'-81.568656',,b'woodpeck_fixbot',b'147510',b'2',b'2399427',b'2009-09-07T08:11:19Z'
b'229955433',b'41.312118',b'-81.568161',,b'woodpeck_fixbot',b'147510',b'2',b'3193056',b'2009-11-23T06:28:22Z'
b'229955786',b'40.996705',b'-81.66167',,b'woodpeck_fixbot',b'147510',b'2',b'2399427',b'2009-09-07T08:11:22Z'
b'229956141',b'41.190253',b'-81.51596',,b'woodpeck_fixbot',b'147510',b'2',b'2399427',b'2009-09-07T08:11:23Z'
b'229956508',b'41.171928',b'-81.501658',,b'woodpeck_fixbot',b'147510',b'2',b'2682271',b'2009-09-29T21:45:27Z'
b'229956938',b'41.339139',b'-81.406676',,b'woodpeck_fixbot',b'147510',b'2',b'3193056',b'2009-11-23T06:28:28Z'
b'229957318',b'41.136505',b'-81.648378',,b'woodpeck_fixbot',b'147510',b'2',b'3339351',b'2009-12-10T06:36:23Z'
b'229957693',b'41.131551',b'-81.426537',,b'woodpeck_fixbot',b'147510',b'2',b'2399427',b'2009-09-07T08:11:29Z'
b'229958103',b'41.212619',b'-81.420281',,b'woodpeck_fixbot',b'147510',b'2',b'2682271',b'2009-09-29T21:45:38Z'
b'229958495',b'41.294498',b'-81.463483',,b'woodpeck_fixbot',b'147510',b'2',b'3193056',b'2009-11-23T06:28:34Z'
b'229958892',b'41.12825',b'-81.452402',,b'woodpeck_fixbot',b'147510',b'2',b'2682271',b'2009-09-29T21:45:57Z'
